ID;Pred;details
ID-778 ;negative;{'neg': 0.486, 'neu': 0.514, 'pos': 0.0, 'compound': -0.4278}
ID-779 ;positive;{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.0516}
ID-780 ;negative;{'neg': 0.358, 'neu': 0.642, 'pos': 0.0, 'compound': -0.5994}
ID-781 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-782 ;negative;{'neg': 0.237, 'neu': 0.763, 'pos': 0.0, 'compound': -0.4215}
ID-783 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-784 ;positive;{'neg': 0.0, 'neu': 0.867, 'pos': 0.133, 'compound': 0.3182}
ID-785 ;positive;{'neg': 0.0, 'neu': 0.835, 'pos': 0.165, 'compound': 0.6541}
ID-786 ;negative;{'neg': 0.367, 'neu': 0.633, 'pos': 0.0, 'compound': -0.4404}
ID-787 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-788 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-789 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-790 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-791 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-792 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-793 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-794 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-795 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-796 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-797 ;neutral;{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
ID-798 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-799 ;neutral;{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
ID-800 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-801 ;neutral;{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
ID-802 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-803 ;neutral;{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}
ID-804 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-805 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-806 ;negative;{'neg': 0.203, 'neu': 0.797, 'pos': 0.0, 'compound': -0.6523}
ID-807 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-808 ;negative;{'neg': 0.075, 'neu': 0.925, 'pos': 0.0, 'compound': -0.4588}
ID-809 ;negative;{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}
ID-810 ;negative;{'neg': 0.296, 'neu': 0.704, 'pos': 0.0, 'compound': -0.4497}
ID-811 ;negative;{'neg': 0.057, 'neu': 0.943, 'pos': 0.0, 'compound': -0.0516}
ID-812 ;positive;{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.3612}
ID-813 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-814 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-815 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-816 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-817 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-818 ;negative;{'neg': 0.147, 'neu': 0.853, 'pos': 0.0, 'compound': -0.4767}
ID-819 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-820 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-821 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-822 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-823 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-824 ;positive;{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.7003}
ID-825 ;positive;{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}
ID-826 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-827 ;positive;{'neg': 0.04, 'neu': 0.794, 'pos': 0.166, 'compound': 0.6018}
ID-828 ;negative;{'neg': 0.134, 'neu': 0.763, 'pos': 0.103, 'compound': -0.2023}
ID-829 ;negative;{'neg': 0.15, 'neu': 0.726, 'pos': 0.124, 'compound': -0.1531}
ID-830 ;positive;{'neg': 0.141, 'neu': 0.704, 'pos': 0.155, 'compound': 0.0772}
ID-831 ;positive;{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.4404}
ID-832 ;positive;{'neg': 0.1, 'neu': 0.569, 'pos': 0.332, 'compound': 0.7096}
ID-833 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-834 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-835 ;positive;{'neg': 0.0, 'neu': 0.421, 'pos': 0.579, 'compound': 0.6705}
ID-836 ;positive;{'neg': 0.0, 'neu': 0.726, 'pos': 0.274, 'compound': 0.7506}
ID-837 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-838 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-839 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-840 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-841 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-842 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-843 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-844 ;negative;{'neg': 0.275, 'neu': 0.725, 'pos': 0.0, 'compound': -0.2263}
ID-845 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-846 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-847 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-848 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-849 ;positive;{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.4019}
ID-850 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-851 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-852 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-853 ;positive;{'neg': 0.0, 'neu': 0.807, 'pos': 0.193, 'compound': 0.4767}
ID-854 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-855 ;negative;{'neg': 0.159, 'neu': 0.841, 'pos': 0.0, 'compound': -0.4278}
ID-856 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-857 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-858 ;negative;{'neg': 0.159, 'neu': 0.769, 'pos': 0.072, 'compound': -0.4019}
ID-859 ;negative;{'neg': 0.28, 'neu': 0.72, 'pos': 0.0, 'compound': -0.5423}
ID-860 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-861 ;negative;{'neg': 0.379, 'neu': 0.621, 'pos': 0.0, 'compound': -0.7717}
ID-862 ;negative;{'neg': 0.353, 'neu': 0.647, 'pos': 0.0, 'compound': -0.7184}
ID-863 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-864 ;negative;{'neg': 0.09, 'neu': 0.845, 'pos': 0.065, 'compound': -0.2263}
ID-865 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-866 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-867 ;positive;{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}
ID-910 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-911 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-912 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-913 ;negative;{'neg': 0.083, 'neu': 0.917, 'pos': 0.0, 'compound': -0.2023}
ID-914 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-915 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-916 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-917 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-918 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-919 ;positive;{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.296}
ID-920 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-921 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-922 ;positive;{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.4588}
ID-923 ;positive;{'neg': 0.0, 'neu': 0.392, 'pos': 0.608, 'compound': 0.7351}
ID-924 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-925 ;positive;{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.2732}
ID-926 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-927 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-928 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-929 ;negative;{'neg': 0.252, 'neu': 0.748, 'pos': 0.0, 'compound': -0.8126}
ID-930 ;negative;{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.128}
ID-931 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-932 ;positive;{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.5106}
ID-933 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-934 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-935 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-936 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-937 ;positive;{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.4588}
ID-938 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-939 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-940 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-941 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-942 ;positive;{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.3626}
ID-943 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-944 ;positive;{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.4939}
ID-945 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-946 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-947 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-948 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-949 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-950 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-951 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-952 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-953 ;positive;{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.2263}
ID-954 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-955 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-956 ;negative;{'neg': 0.086, 'neu': 0.914, 'pos': 0.0, 'compound': -0.0572}
ID-957 ;positive;{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.5994}
ID-958 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-959 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-960 ;positive;{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}
ID-961 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-962 ;positive;{'neg': 0.124, 'neu': 0.741, 'pos': 0.135, 'compound': 0.0688}
ID-963 ;positive;{'neg': 0.0, 'neu': 0.824, 'pos': 0.176, 'compound': 0.4939}
ID-964 ;positive;{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}
ID-965 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-966 ;positive;{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}
ID-967 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-968 ;positive;{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.4939}
ID-969 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-970 ;positive;{'neg': 0.0, 'neu': 0.513, 'pos': 0.487, 'compound': 0.2263}
ID-971 ;negative;{'neg': 0.143, 'neu': 0.815, 'pos': 0.042, 'compound': -0.6249}
ID-972 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-973 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-974 ;positive;{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4939}
ID-975 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-976 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-977 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-978 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-979 ;negative;{'neg': 0.246, 'neu': 0.754, 'pos': 0.0, 'compound': -0.5994}
ID-980 ;negative;{'neg': 0.361, 'neu': 0.309, 'pos': 0.33, 'compound': -0.0772}
ID-981 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-982 ;negative;{'neg': 0.486, 'neu': 0.514, 'pos': 0.0, 'compound': -0.4278}
ID-983 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-984 ;negative;{'neg': 0.297, 'neu': 0.469, 'pos': 0.234, 'compound': -0.2023}
ID-985 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-986 ;positive;{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.0772}
ID-987 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-988 ;positive;{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.5574}
ID-989 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-990 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-991 ;positive;{'neg': 0.253, 'neu': 0.46, 'pos': 0.287, 'compound': 0.0772}
ID-992 ;negative;{'neg': 0.232, 'neu': 0.768, 'pos': 0.0, 'compound': -0.2755}
ID-993 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-994 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-995 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-996 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-997 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-998 ;negative;{'neg': 0.228, 'neu': 0.569, 'pos': 0.203, 'compound': -0.0772}
ID-999 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-1000 ;positive;{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.296}
ID-1001 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-1002 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-1003 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-1004 ;negative;{'neg': 0.321, 'neu': 0.679, 'pos': 0.0, 'compound': -0.4278}
ID-1005 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-1006 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-1007 ;positive;{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}
ID-1008 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-1009 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
ID-1010 ;neutral;{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
